ts,o,h,l,c,fiat
2010-11-12 00:00:00,0.2231,0.29,0.223,0.2682,USD
2010-11-13 00:00:00,0.2682,0.3,0.2682,0.276,USD
2010-11-14 00:00:00,0.276,0.299,0.2702,0.279,USD
2010-11-15 00:00:00,0.279,0.2828,0.2682,0.2682,USD
2010-11-16 00:00:00,0.2682,0.275,0.223,0.2251,USD
2010-11-17 00:00:00,0.2251,0.29,0.2116,0.24,USD
2010-11-18 00:00:00,0.24,0.283,0.2221,0.2678,USD
2010-11-19 00:00:00,0.2678,0.28,0.2678,0.28,USD
2010-11-20 00:00:00,0.28,0.29,0.2682,0.283,USD
2010-11-21 00:00:00,0.283,0.283,0.2763,0.2767,USD
2010-11-22 00:00:00,0.2767,0.2879,0.269,0.2879,USD
2010-11-23 00:00:00,0.2879,0.2879,0.276,0.2829,USD
2010-11-24 00:00:00,0.2829,0.283,0.2761,0.283,USD
2010-11-25 00:00:00,0.283,0.283,0.278,0.28,USD
2010-11-26 00:00:00,0.28,0.289,0.2761,0.2844,USD
2010-11-27 00:00:00,0.2844,0.2844,0.2826,0.283,USD
2010-11-28 00:00:00,0.283,0.2846,0.27,0.27,USD
2010-11-29 00:00:00,0.27,0.279,0.2151,0.2299,USD
2010-11-30 00:00:00,0.2299,0.2299,0.204,0.2082,USD
2010-12-01 00:00:00,0.2082,0.2299,0.2082,0.2275,USD
2010-12-02 00:00:00,0.2275,0.2553,0.218,0.255,USD
2010-12-03 00:00:00,0.255,0.2552,0.243,0.251,USD
2010-12-04 00:00:00,0.251,0.2589,0.205,0.206,USD
2010-12-05 00:00:00,0.206,0.235,0.19,0.19,USD
2010-12-06 00:00:00,0.19,0.225,0.1841,0.204,USD
2010-12-07 00:00:00,0.204,0.2477,0.1701,0.2402,USD
2010-12-08 00:00:00,0.2402,0.2402,0.22,0.2388,USD
2010-12-09 00:00:00,0.2388,0.2388,0.1701,0.2,USD
2010-12-10 00:00:00,0.2,0.204,0.1825,0.204,USD
2010-12-11 00:00:00,0.204,0.228,0.1907,0.228,USD
2010-12-12 00:00:00,0.228,0.228,0.2068,0.22,USD
2010-12-13 00:00:00,0.22,0.23,0.21,0.2299,USD
2010-12-14 00:00:00,0.2299,0.2468,0.21,0.2467,USD
2010-12-15 00:00:00,0.2467,0.2467,0.238,0.24,USD
2010-12-16 00:00:00,0.24,0.255,0.2222,0.25,USD
2010-12-17 00:00:00,0.25,0.25,0.24,0.24,USD
2010-12-18 00:00:00,0.24,0.2488,0.24,0.241,USD
2010-12-19 00:00:00,0.241,0.2499,0.24,0.2401,USD
2010-12-20 00:00:00,0.2401,0.275,0.24,0.267,USD
2010-12-21 00:00:00,0.267,0.267,0.24,0.24,USD
2010-12-22 00:00:00,0.24,0.25,0.24,0.25,USD
2010-12-23 00:00:00,0.25,0.25,0.241,0.25,USD
2010-12-24 00:00:00,0.25,0.25,0.242,0.248,USD
2010-12-25 00:00:00,0.248,0.25,0.2475,0.2499,USD
2010-12-26 00:00:00,0.2499,0.27,0.2464,0.265,USD
2010-12-27 00:00:00,0.265,0.27,0.251,0.265,USD
2010-12-28 00:00:00,0.265,0.281,0.2612,0.281,USD
2010-12-29 00:00:00,0.281,0.301,0.271,0.3,USD
2010-12-30 00:00:00,0.3,0.3,0.291,0.3,USD
2010-12-31 00:00:00,0.3,0.3,0.292,0.3,USD
2011-01-01 00:00:00,0.3,0.3,0.292,0.3,USD
2011-01-02 00:00:00,0.3,0.3,0.289,0.3,USD
2011-01-03 00:00:00,0.3,0.3,0.29,0.295,USD
2011-01-04 00:00:00,0.295,0.2999,0.289,0.2989,USD
2011-01-05 00:00:00,0.2989,0.299,0.29,0.299,USD
2011-01-06 00:00:00,0.299,0.299,0.29,0.298,USD
2011-01-07 00:00:00,0.298,0.322,0.2975,0.32,USD
2011-01-08 00:00:00,0.32,0.3229,0.309,0.3229,USD
2011-01-09 00:00:00,0.3229,0.323,0.3229,0.323,USD
2011-01-10 00:00:00,0.323,0.329,0.3175,0.3266,USD
2011-01-11 00:00:00,0.3266,0.3266,0.3176,0.3266,USD
2011-01-12 00:00:00,0.3266,0.3557,0.318,0.3188,USD
2011-01-13 00:00:00,0.3188,0.405,0.3176,0.3176,USD
2011-01-14 00:00:00,0.3176,0.45,0.3176,0.4,USD
